ID	adj.P.Val	P.Value	t	B	logFC	ORF
2036	1.64e-02	9.55e-03	3.393139	-4.39419	0.1466582	YGL100W
2959	1.64e-02	9.55e-03	-3.392543	-4.39512	-0.1389531	YIR002C
3731	1.64e-02	9.58e-03	-3.390914	-4.39766	-0.1547684	YLL006W
5376	1.65e-02	9.60e-03	3.389409	-4.4	0.1552768	YOR033C
2476	2.31e-02	1.40e-02	3.436492	-4.40029	0.2470551	YGR273C
5591	1.65e-02	9.60e-03	-3.389023	-4.40061	-0.1742897	YOR250C
4966	1.65e-02	9.61e-03	3.388886	-4.40082	0.1747448	YNL213C
3074	1.66e-02	9.69e-03	3.382785	-4.41033	0.1337475	YJL071W
6216	1.67e-02	9.72e-03	3.380558	-4.4138	0.1716004	YPR188C
1599	1.67e-02	9.76e-03	3.377877	-4.41798	0.422902	YEL076C-A
4002	1.70e-02	9.90e-03	-3.368556	-4.43252	-0.1757766	YLR207W
3527	1.70e-02	9.91e-03	-3.367758	-4.43377	-0.1341597	YKL134C
1172	1.70e-02	9.93e-03	-3.366428	-4.43585	-0.1589716	YDR205W
5490	1.70e-02	9.95e-03	-3.36513	-4.43787	-0.1549531	YOR147W
870	1.71e-02	9.99e-03	-3.36206	-4.44266	-0.1588054	YDL159W
5431	1.71e-02	1.00e-02	-3.36023	-4.44552	-0.1952725	YOR088W
1184	1.71e-02	1.00e-02	3.359702	-4.44634	0.1396272	YDR217C
4842	1.72e-02	1.01e-02	3.356884	-4.45074	0.1624655	YNL090W
1405	1.72e-02	1.01e-02	3.356538	-4.45128	0.1669433	YDR433W
2896	1.72e-02	1.01e-02	3.355973	-4.45217	0.1542037	YIL116W
3357	1.72e-02	1.01e-02	3.355478	-4.45294	0.1700605	YJR133W
6104	3.21e-02	2.02e-02	3.369829	-4.45367	0.2322245	YPR077C
3852	1.73e-02	1.01e-02	3.353052	-4.45673	0.1551159	YLR059C
5302	1.74e-02	1.02e-02	3.349697	-4.46197	0.2136263	YOL128C
4275	1.74e-02	1.02e-02	-3.348551	-4.46376	-0.1308414	YML007W
4290	1.74e-02	1.02e-02	3.34823	-4.46426	0.235496	YML019W
3342	1.74e-02	1.02e-02	3.346158	-4.4675	0.1798363	YJR118C
3177	1.74e-02	1.02e-02	-3.345937	-4.46784	-0.134825	YJL174W
3184	1.75e-02	1.03e-02	-3.342588	-4.47307	-0.1341903	YJL181W
923	1.75e-02	1.03e-02	-3.342466	-4.47326	-0.2519081	YDL210W
2741	1.75e-02	1.03e-02	3.341656	-4.47453	0.153889	YHR182W
3465	1.75e-02	1.03e-02	3.341371	-4.47497	0.1477357	YKL074C
1292	1.76e-02	1.03e-02	-3.338399	-4.47962	-0.1181133	YDR323C
116	1.76e-02	1.04e-02	3.337506	-4.48101	0.16264	YBL010C
5863	1.77e-02	1.04e-02	3.333704	-4.48696	0.1946461	YPL124W
2268	1.78e-02	1.04e-02	-3.332246	-4.48924	-0.2143273	YGR067C
2670	1.79e-02	1.05e-02	-3.32607	-4.49889	-0.1560967	YHR114W
1168	1.79e-02	1.05e-02	3.325949	-4.49908	0.1421638	YDR201W
5532	1.79e-02	1.06e-02	3.3248	-4.50088	0.2597527	YOR189W
1913	1.80e-02	1.06e-02	3.323749	-4.50252	0.3726386	YFR034C
4145	1.80e-02	1.06e-02	3.323327	-4.50318	0.1464926	YLR347C
5778	1.80e-02	1.06e-02	-3.321568	-4.50593	-0.2063757	YPL039W
3284	1.80e-02	1.06e-02	3.320917	-4.50695	0.259231	YJR060W
3657	1.81e-02	1.07e-02	3.318319	-4.51102	0.1173429	YKR038C
92	1.81e-02	1.07e-02	-3.318136	-4.5113	-0.1458578	YAR044W
4055	1.81e-02	1.07e-02	-3.315991	-4.51466	-0.2184298	YLR260W
5654	1.82e-02	1.07e-02	3.313501	-4.51855	0.1726455	YOR311C
4735	1.83e-02	1.08e-02	-3.311518	-4.52166	-0.3240006	YMR311C
5565	1.83e-02	1.08e-02	3.308813	-4.52589	0.1931248	YOR222W
1584	1.83e-02	1.08e-02	-3.308157	-4.52692	-0.1201619	YEL063C
2737	1.83e-02	1.08e-02	-3.307615	-4.52776	-0.1299556	YHR178W
500	1.84e-02	1.08e-02	3.306928	-4.52884	0.2730186	YBR268W
2334	1.84e-02	1.09e-02	-3.30497	-4.5319	-0.1855554	YGR132C
2633	1.84e-02	1.09e-02	-3.303867	-4.53363	-0.1181744	YHR078W
4028	1.84e-02	1.09e-02	3.302999	-4.53499	0.114405	YLR233C
3633	2.18e-02	1.32e-02	3.305214	-4.5352	0.181379	YKR015C
1605	1.85e-02	1.09e-02	-3.302556	-4.53568	-0.180688	YER005W
2816	1.85e-02	1.09e-02	3.301575	-4.53722	0.1247042	YIL035C
3404	1.85e-02	1.10e-02	-3.298834	-4.54151	-0.2134423	YKL016C
253	1.85e-02	1.10e-02	3.298759	-4.54163	0.1494358	YBR029C
2927	1.85e-02	1.10e-02	3.298747	-4.54165	0.1611551	YIL147C
4567	1.86e-02	1.10e-02	3.294936	-4.54761	0.1383025	YMR153W
3811	1.87e-02	1.10e-02	3.294269	-4.54866	0.1407786	YLR018C
1156	1.87e-02	1.11e-02	3.292437	-4.55153	0.1145906	YDR189W
4107	1.88e-02	1.12e-02	3.286919	-4.56017	0.1630334	YLR310C
1207	1.89e-02	1.12e-02	3.284194	-4.56444	0.1390013	YDR240C
4683	1.90e-02	1.13e-02	3.281123	-4.56925	0.2012385	YMR263W
454	1.90e-02	1.13e-02	-3.279036	-4.57253	-0.3484516	YBR224W
904	1.90e-02	1.13e-02	3.279006	-4.57257	0.4608534	YDL191W
2474	1.91e-02	1.13e-02	-3.276371	-4.5767	-0.1377585	YGR271W
1422	1.91e-02	1.14e-02	3.27537	-4.57827	0.2963006	YDR450W
4508	1.91e-02	1.14e-02	-3.275324	-4.57834	-0.1232542	YMR098C
422	1.92e-02	1.14e-02	3.272227	-4.5832	0.129737	YBR192W
4181	1.93e-02	1.15e-02	-3.269393	-4.58764	-0.1247531	YLR382C
847	1.93e-02	1.15e-02	3.269084	-4.58813	0.4261366	YDL136W
2925	1.93e-02	1.15e-02	3.268911	-4.5884	0.1773033	YIL145C
531	1.94e-02	1.15e-02	-3.266072	-4.59285	-0.2408663	YBR299W
3993	4.67e-02	3.08e-02	3.290783	-4.59331	0.2749937	YLR198C
4412	1.94e-02	1.16e-02	-3.263792	-4.59643	-0.1804843	YMR004W
3673	1.94e-02	1.16e-02	3.263462	-4.59694	0.1398686	YKR054C
3041	1.94e-02	1.16e-02	3.263	-4.59767	0.1714829	YJL039C
3777	1.94e-02	1.16e-02	3.262574	-4.59834	0.1279494	YLL051C
3501	2.30e-02	1.40e-02	3.261326	-4.5997	0.1849981	YKL108W
13	1.95e-02	1.16e-02	-3.260586	-4.60145	-0.2736571	YAL014C
4805	1.95e-02	1.16e-02	3.260361	-4.60181	0.1561597	YNL053W
573	1.97e-02	1.17e-02	-3.254725	-4.61065	-0.16387	YCL043C
3860	1.97e-02	1.17e-02	3.254064	-4.61169	0.1590863	YLR067C
5510	1.97e-02	1.18e-02	3.251995	-4.61493	0.3161279	YOR167C
2958	1.97e-02	1.18e-02	3.251457	-4.61578	0.2590628	YIR001C
5335	2.33e-02	1.42e-02	3.249628	-4.61693	0.2709456	YOL160W
6081	1.98e-02	1.18e-02	-3.250021	-4.61803	-0.1223412	YPR055W
2672	1.98e-02	1.18e-02	-3.248671	-4.62015	-0.171169	YHR116W
5864	1.99e-02	1.19e-02	3.245118	-4.62572	0.1584004	YPL125W
1549	2.00e-02	1.19e-02	3.242673	-4.62956	0.1460167	YEL029C
240	2.01e-02	1.20e-02	-3.238619	-4.63593	-0.227649	YBR016W
656	2.01e-02	1.20e-02	3.23838	-4.6363	0.1334756	YCR052W
4779	2.01e-02	1.20e-02	-3.237515	-4.63766	-0.1256999	YNL027W
1159	2.01e-02	1.20e-02	-3.237196	-4.63816	-0.1249701	YDR192C
1874	2.37e-02	1.45e-02	3.234303	-4.63951	0.1914973	YFL067W
5828	2.02e-02	1.21e-02	3.233587	-4.64383	0.13453	YPL089C
2214	2.02e-02	1.21e-02	-3.233353	-4.6442	-0.1396712	YGR013W
5358	2.02e-02	1.21e-02	-3.232703	-4.64522	-0.1271655	YOR015W
1595	2.02e-02	1.21e-02	-3.231957	-4.64639	-0.1260984	YEL074W
1149	2.03e-02	1.21e-02	-3.231273	-4.64746	-0.1355886	YDR182W
2062	2.03e-02	1.22e-02	-3.229102	-4.65087	-0.1199474	YGL126W
5727	2.05e-02	1.23e-02	-3.224509	-4.65809	-0.1700934	YOR383C
2671	2.06e-02	1.23e-02	-3.220644	-4.66416	-0.1167223	YHR115C
359	2.06e-02	1.23e-02	3.219674	-4.66569	0.2536347	YBR130C
354	2.06e-02	1.24e-02	-3.21914	-4.66652	-0.16151	YBR125C
723	2.06e-02	1.24e-02	-3.218036	-4.66826	-0.2211041	YDL017W
1090	2.07e-02	1.24e-02	-3.214388	-4.67399	-0.1514147	YDR124W
4110	2.07e-02	1.25e-02	3.21351	-4.67537	0.1912981	YLR312W-A
5901	2.08e-02	1.25e-02	-3.212599	-4.6768	-0.189594	YPL162C
542	2.08e-02	1.25e-02	-3.210223	-4.68054	-0.2026174	YCL008C
4835	2.08e-02	1.25e-02	-3.209933	-4.68099	-0.1822217	YNL083W
2228	2.09e-02	1.26e-02	3.20841	-4.68339	0.3103162	YGR027C
4098	2.09e-02	1.26e-02	3.208092	-4.68389	0.1184155	YLR301W
1277	2.10e-02	1.26e-02	3.205177	-4.68847	0.2058857	YDR310C
4189	2.10e-02	1.26e-02	3.203869	-4.69053	0.2355727	YLR390W
6089	2.11e-02	1.27e-02	3.20028	-4.69617	0.1653034	YPR063C
4507	2.12e-02	1.28e-02	-3.196512	-4.7021	-0.1444533	YMR097C
1435	2.13e-02	1.28e-02	-3.19408	-4.70592	-0.1573608	YDR463W
221	2.13e-02	1.29e-02	-3.192354	-4.70864	-0.1324899	YBL109W
2941	2.13e-02	1.29e-02	3.192225	-4.70884	0.272467	YIL161W
5675	3.91e-02	2.53e-02	3.163836	-4.70903	0.2078856	YOR331C
1347	2.14e-02	1.29e-02	-3.191745	-4.7096	-0.1111644	YDR377W
3408	2.15e-02	1.29e-02	-3.188155	-4.71524	-0.1280497	YKL019W
2553	2.15e-02	1.30e-02	3.185534	-4.71937	0.1327628	YHR003C
1652	2.16e-02	1.30e-02	-3.183684	-4.72228	-0.1533227	YER047C
5528	2.16e-02	1.30e-02	-3.183496	-4.72258	-0.1814759	YOR185C
515	2.16e-02	1.31e-02	3.182663	-4.72389	0.1591204	YBR283C
2027	2.17e-02	1.31e-02	-3.181123	-4.72631	-0.1102482	YGL091C
2705	2.17e-02	1.31e-02	3.178621	-4.73025	0.2055592	YHR146W
5500	2.20e-02	1.33e-02	-3.171532	-4.74141	-0.1469615	YOR157C
4209	2.21e-02	1.34e-02	3.166964	-4.7486	0.11301	YLR410W
4341	2.22e-02	1.34e-02	3.16334	-4.75431	0.213462	YML071C
539	2.23e-02	1.35e-02	-3.160443	-4.75887	-0.1373627	YCL004W
976	2.23e-02	1.35e-02	3.159364	-4.76057	0.1353413	YDR013W
1616	2.23e-02	1.35e-02	-3.159354	-4.76058	-0.1699086	YER014W
5693	2.24e-02	1.36e-02	-3.157315	-4.7638	-0.1854447	YOR349W
5348	2.24e-02	1.36e-02	3.156826	-4.76457	0.1291929	YOR007C
4215	4.09e-02	2.67e-02	-3.118779	-4.76566	-0.2016511	YLR416C
5750	2.25e-02	1.36e-02	3.154088	-4.76888	0.1133045	YPL011C
813	2.25e-02	1.36e-02	3.153726	-4.76945	0.3814806	YDL105W
3613	2.25e-02	1.36e-02	-3.153524	-4.76977	-0.2537596	YKL220C
1975	2.25e-02	1.37e-02	3.152505	-4.77137	0.1578454	YGL039W
3300	2.26e-02	1.37e-02	3.150423	-4.77465	0.1088626	YJR076C
4232	2.27e-02	1.38e-02	3.147823	-4.77875	0.1327743	YLR433C
4457	2.27e-02	1.38e-02	3.146292	-4.78116	0.1219827	YMR048W
4642	2.27e-02	1.38e-02	-3.144953	-4.78327	-0.1634529	YMR222C
5666	2.28e-02	1.39e-02	3.142064	-4.78783	0.1265935	YOR322C
3222	2.28e-02	1.39e-02	3.141906	-4.78807	0.1795288	YJL219W
2509	2.29e-02	1.39e-02	3.138945	-4.79274	0.20003	YHL010C
4010	2.29e-02	1.39e-02	3.138769	-4.79302	0.1245101	YLR215C
1511	2.30e-02	1.40e-02	3.135192	-4.79866	0.1486523	YDR538W
2327	2.31e-02	1.40e-02	-3.134575	-4.79963	-0.1176361	YGR125W
3842	2.31e-02	1.41e-02	-3.133447	-4.80141	-0.1277466	YLR049C
1124	2.31e-02	1.41e-02	3.13156	-4.80438	0.1283199	YDR158W
2371	2.31e-02	1.41e-02	-3.131187	-4.80497	-0.1941361	YGR169C
2920	2.31e-02	1.41e-02	-3.131154	-4.80502	-0.1737876	YIL140W
5940	4.22e-02	2.76e-02	3.086869	-4.80594	0.228545	YPL200W
5859	2.32e-02	1.41e-02	-3.129627	-4.80743	-0.1272926	YPL120W
1674	2.32e-02	1.41e-02	-3.129385	-4.80781	-0.1714843	YER065C
4909	2.32e-02	1.41e-02	-3.129209	-4.80809	-0.2067891	YNL157W
965	2.32e-02	1.42e-02	3.127811	-4.81029	0.1457218	YDR002W
702	4.24e-02	2.77e-02	3.083126	-4.81067	0.2232142	YCR102W-A
1352	2.32e-02	1.42e-02	-3.127222	-4.81122	-0.2696924	YDR381C-A
2666	2.33e-02	1.43e-02	-3.124268	-4.81588	-0.1625818	YHR110W
1542	2.34e-02	1.43e-02	3.122322	-4.81895	0.1321931	YEL022W
1941	2.34e-02	1.43e-02	-3.121923	-4.81958	-0.111156	YGL005C
2138	2.36e-02	1.44e-02	3.117654	-4.82631	0.1522744	YGL202W
3913	2.36e-02	1.44e-02	-3.116193	-4.82862	-0.2507118	YLR119W
2135	3.31e-02	2.09e-02	-3.115232	-4.83771	-0.1945515	YGL199C
1706	2.39e-02	1.46e-02	-3.10809	-4.8414	-0.1286233	YER093C
2071	2.39e-02	1.46e-02	3.108057	-4.84145	0.1997475	YGL135W
2205	2.39e-02	1.46e-02	3.106626	-4.84371	0.1171304	YGR004W
4809	2.39e-02	1.47e-02	-3.105881	-4.84488	-0.1847422	YNL057W
1064	2.40e-02	1.47e-02	3.103235	-4.84906	0.1261309	YDR098C
5838	2.41e-02	1.48e-02	-3.101074	-4.85247	-0.125153	YPL099C
4715	2.41e-02	1.48e-02	3.100321	-4.85366	0.1452819	YMR294W
2069	2.41e-02	1.48e-02	-3.099609	-4.85478	-0.1221441	YGL133W
2297	2.41e-02	1.48e-02	3.099573	-4.85484	0.1485736	YGR096W
3631	2.42e-02	1.48e-02	3.097411	-4.85825	0.2138686	YKR013W
458	2.43e-02	1.49e-02	-3.094508	-4.86283	-0.1653786	YBR228W
3248	3.40e-02	2.15e-02	-3.093123	-4.86825	-0.2730068	YJR020W
2519	2.44e-02	1.50e-02	3.090698	-4.86885	0.1243539	YHL020C
5393	5.76e-02	3.90e-02	3.04109	-4.87183	0.2541282	YOR050C
4699	4.47e-02	2.93e-02	3.03358	-4.8735	0.2411034	YMR279C
2918	2.46e-02	1.51e-02	3.086829	-4.87496	0.2384039	YIL138C
746	2.46e-02	1.51e-02	3.086231	-4.8759	0.1263587	YDL040C
3833	2.46e-02	1.51e-02	-3.084444	-4.87872	-0.1177606	YLR040C
2131	2.48e-02	1.52e-02	3.080446	-4.88504	0.140878	YGL195W
305	2.49e-02	1.53e-02	-3.078188	-4.8886	-0.147209	YBR080C
3509	2.49e-02	1.53e-02	3.076759	-4.89086	0.1555677	YKL116C
4781	2.49e-02	1.53e-02	-3.07669	-4.89097	-0.1294026	YNL029C
4744	2.49e-02	1.53e-02	3.075377	-4.89304	0.1975614	YMR318C
3464	2.50e-02	1.54e-02	3.074186	-4.89492	0.173955	YKL073W
6020	2.51e-02	1.54e-02	3.071293	-4.89949	0.1822156	YPL279C
1436	2.52e-02	1.55e-02	3.068285	-4.90424	0.2888142	YDR464W
2592	2.52e-02	1.55e-02	3.067448	-4.90556	0.317692	YHR039C-A
2680	3.00e-02	1.87e-02	3.051115	-4.91106	0.141026	YHR124W
3436	2.53e-02	1.56e-02	3.063803	-4.91132	0.131766	YKL046C
386	2.57e-02	1.59e-02	3.053519	-4.92757	0.1329273	YBR157C
5706	2.58e-02	1.59e-02	-3.05223	-4.92961	-0.1292413	YOR362C
2751	2.58e-02	1.59e-02	3.051631	-4.93056	0.1607557	YHR192W
214	2.60e-02	1.60e-02	3.04614	-4.93923	0.1524519	YBL104C
4677	2.61e-02	1.61e-02	-3.043915	-4.94275	-0.1260185	YMR257C
490	2.62e-02	1.62e-02	3.041101	-4.9472	0.133641	YBR258C
2459	2.62e-02	1.62e-02	-3.040736	-4.94778	-0.1083156	YGR257C
6187	2.64e-02	1.63e-02	3.036619	-4.95428	0.1927649	YPR159W
4885	2.65e-02	1.64e-02	3.032545	-4.96073	0.1988819	YNL133C
670	2.67e-02	1.65e-02	3.0286	-4.96696	0.2152214	YCR071C
2714	2.67e-02	1.65e-02	-3.028296	-4.96744	-0.1445536	YHR155W
1971	2.67e-02	1.65e-02	3.026056	-4.97099	0.1111821	YGL035C
5761	2.68e-02	1.66e-02	-3.023355	-4.97526	-0.1242682	YPL022W
4811	2.68e-02	1.66e-02	3.023333	-4.97529	0.2050144	YNL059C
4564	2.69e-02	1.66e-02	-3.021513	-4.97817	-0.2922907	YMR151W
2039	2.69e-02	1.67e-02	3.021227	-4.97862	0.3504416	YGL103W
2060	2.70e-02	1.67e-02	-3.018873	-4.98235	-0.1630934	YGL124C
1571	2.70e-02	1.67e-02	3.018008	-4.98371	0.1476986	YEL051W
2292	2.72e-02	1.68e-02	3.013604	-4.99068	0.1366276	YGR091W
2155	2.75e-02	1.70e-02	-3.006749	-5.00153	-0.181182	YGL219C
3039	2.75e-02	1.70e-02	3.006102	-5.00255	0.2723056	YJL037W
5050	2.76e-02	1.71e-02	-3.004076	-5.00575	-0.1187295	YNL297C
3048	2.77e-02	1.72e-02	-3.001234	-5.01025	-0.1168089	YJL047C
3076	2.78e-02	1.72e-02	2.998024	-5.01533	0.1935008	YJL073W
1944	2.79e-02	1.73e-02	2.995306	-5.01963	0.3054216	YGL008C
265	2.79e-02	1.73e-02	-2.99522	-5.01977	-0.144237	YBR041W
441	2.79e-02	1.73e-02	-2.994389	-5.02108	-0.1065179	YBR211C
807	2.80e-02	1.74e-02	2.992699	-5.02376	0.1658956	YDL099W
2657	2.80e-02	1.74e-02	-2.991752	-5.02526	-0.1026492	YHR101C
5612	2.87e-02	1.78e-02	2.975518	-5.05095	0.1604497	YOR271C
2847	3.39e-02	2.15e-02	-2.954209	-5.05572	-0.2601479	YIL066C
1780	2.89e-02	1.79e-02	2.972161	-5.05627	0.1734435	YER167W
3045	2.89e-02	1.80e-02	-2.970302	-5.05921	-0.1174543	YJL044C
1181	2.90e-02	1.80e-02	2.968343	-5.06231	0.1310238	YDR214W
2522	2.92e-02	1.82e-02	2.963988	-5.06921	0.1544264	YHL023C
6063	2.92e-02	1.82e-02	-2.963442	-5.07007	-0.1643124	YPR037C
5176	2.93e-02	1.82e-02	2.961189	-5.07364	0.2227009	YOL005C
596	2.94e-02	1.83e-02	-2.959551	-5.07623	-0.1804279	YCL068C
6156	2.94e-02	1.83e-02	2.95946	-5.07638	0.1368608	YPR129W
4969	2.95e-02	1.84e-02	2.957236	-5.0799	0.1676533	YNL216W
6069	2.96e-02	1.84e-02	2.954688	-5.08393	0.3612225	YPR043W
1101	2.96e-02	1.84e-02	2.954361	-5.08445	0.1260659	YDR135C
2569	2.96e-02	1.85e-02	2.953524	-5.08578	0.2060424	YHR018C
4887	2.97e-02	1.85e-02	2.950489	-5.09058	0.1594192	YNL135C
5514	2.97e-02	1.85e-02	-2.950371	-5.09077	-0.1404461	YOR171C
5840	2.97e-02	1.85e-02	2.950223	-5.091	0.1203036	YPL101W
23	2.98e-02	1.86e-02	2.948426	-5.09385	0.1099007	YAL024C
3192	2.98e-02	1.86e-02	2.94793	-5.09464	0.3763134	YJL189W
1920	3.00e-02	1.87e-02	2.943947	-5.10094	0.1075953	YFR041C
889	3.00e-02	1.87e-02	2.943792	-5.10119	0.1573894	YDL177C
482	3.00e-02	1.88e-02	-2.943097	-5.10229	-0.1138074	YBR251W
5721	3.01e-02	1.88e-02	-2.941695	-5.10451	-0.1876008	YOR377W
2339	3.01e-02	1.88e-02	-2.941444	-5.10491	-0.1795212	YGR137W
2678	3.01e-02	1.88e-02	2.941248	-5.10522	0.1518833	YHR122W
5010	3.01e-02	1.88e-02	-2.940882	-5.1058	-0.1438927	YNL257C
4913	3.03e-02	1.90e-02	2.935674	-5.11405	0.1048127	YNL161W
5800	3.04e-02	1.90e-02	-2.934243	-5.11632	-0.2718166	YPL061W
4453	3.07e-02	1.92e-02	-2.926197	-5.12906	-0.1327023	YMR043W
4922	3.08e-02	1.93e-02	-2.92473	-5.13139	-0.2191313	YNL169C
829	3.08e-02	1.93e-02	2.923234	-5.13376	0.1025263	YDL120W
107	3.09e-02	1.94e-02	-2.921228	-5.13694	-0.2753938	YBL001C
4456	3.09e-02	1.94e-02	2.92081	-5.1376	0.106809	YMR047C
1567	3.11e-02	1.95e-02	-2.917535	-5.14279	-0.1220328	YEL047C
804	5.56e-02	3.74e-02	-2.823295	-5.14351	-0.2884735	YDL096C
4656	3.11e-02	1.95e-02	2.917026	-5.14359	0.2690219	YMR236W
4158	3.12e-02	1.96e-02	-2.915622	-5.14582	-0.1105005	YLR360W
719	3.12e-02	1.96e-02	-2.91551	-5.14599	-0.1130838	YDL013W
2237	3.13e-02	1.97e-02	2.911913	-5.1517	0.1838651	YGR036C
1391	3.14e-02	1.97e-02	-2.910722	-5.15358	-0.1024581	YDR419W
5390	3.14e-02	1.98e-02	2.908959	-5.15638	0.1638685	YOR047C
2508	3.16e-02	1.98e-02	-2.905987	-5.16109	-0.1251719	YHL009C
3518	3.16e-02	1.99e-02	2.905024	-5.16261	0.14343	YKL125W
4778	3.17e-02	1.99e-02	-2.903882	-5.16442	-0.1550534	YNL026W
3906	3.17e-02	1.99e-02	2.903499	-5.16503	0.1407156	YLR112W
584	3.17e-02	1.99e-02	2.902889	-5.166	0.1139918	YCL055W
5172	3.17e-02	1.99e-02	-2.90255	-5.16653	-0.1168779	YOL001W
4607	3.19e-02	2.01e-02	-2.898453	-5.17302	-0.1204286	YMR189W
958	3.74e-02	2.40e-02	-2.874106	-5.17572	-0.1500713	YDL244W
1140	3.20e-02	2.01e-02	2.896642	-5.1759	0.2040637	YDR174W
1136	3.20e-02	2.02e-02	2.895911	-5.17705	0.1195989	YDR170C
5051	3.20e-02	2.02e-02	-2.894848	-5.17874	-0.1133729	YNL298W
1909	3.21e-02	2.02e-02	2.893956	-5.18015	0.2300659	YFR031C-A
1029	3.21e-02	2.02e-02	2.892937	-5.18177	0.2482771	YDR064W
5525	3.22e-02	2.03e-02	2.890357	-5.18586	0.3423493	YOR182C
2265	3.23e-02	2.04e-02	2.888113	-5.18941	0.1256925	YGR064W
5279	3.25e-02	2.05e-02	-2.884915	-5.19448	-0.1247393	YOL105C
3904	3.25e-02	2.05e-02	-2.883696	-5.19641	-0.2616	YLR110C
3439	3.26e-02	2.06e-02	2.882244	-5.19871	0.1621764	YKL049C
4602	3.27e-02	2.06e-02	-2.880641	-5.20126	-0.1867105	YMR184W
5217	3.27e-02	2.07e-02	-2.879064	-5.20376	-0.1578542	YOL045W
3478	3.27e-02	2.07e-02	-2.878657	-5.2044	-0.1629763	YKL087C
4692	3.28e-02	2.08e-02	-2.876589	-5.20768	-0.1965209	YMR272C
122	3.29e-02	2.08e-02	-2.875244	-5.20981	-0.1053601	YBL016W
2308	3.29e-02	2.08e-02	2.875236	-5.20982	0.1213958	YGR107W
5650	3.29e-02	2.08e-02	2.874464	-5.21105	0.1192117	YOR307C
915	3.32e-02	2.10e-02	2.868392	-5.22067	0.1509156	YDL202W
4399	3.33e-02	2.11e-02	2.867219	-5.22253	0.1151767	YML124C
1792	3.89e-02	2.51e-02	-2.842671	-5.2229	-0.2354535	YER179W
2783	3.36e-02	2.13e-02	2.861131	-5.23218	0.1108078	YIL004C
6046	3.37e-02	2.13e-02	2.859143	-5.23533	0.2039625	YPR020W
2795	3.39e-02	2.15e-02	2.854561	-5.2426	0.1168021	YIL014W
3331	3.40e-02	2.15e-02	-2.852459	-5.24593	-0.1690366	YJR107W
5606	3.40e-02	2.16e-02	2.851033	-5.24819	0.2274924	YOR265W
550	3.40e-02	2.16e-02	2.85094	-5.24834	0.1198912	YCL021W-A
4821	3.42e-02	2.17e-02	2.847959	-5.25306	0.1660421	YNL069C
177	3.42e-02	2.17e-02	2.846843	-5.25483	0.159523	YBL069W
5156	6.08e-02	4.14e-02	2.736066	-5.25698	0.2811926	YNR062C
4367	3.43e-02	2.18e-02	-2.845303	-5.25728	-0.1299088	YML095C
5752	3.44e-02	2.18e-02	2.843212	-5.26059	0.2212924	YPL013C
1103	3.44e-02	2.19e-02	-2.842418	-5.26185	-0.1126896	YDR137W
4742	3.44e-02	2.19e-02	2.841986	-5.26253	0.1438749	YMR316W
4664	3.44e-02	2.19e-02	-2.841662	-5.26305	-0.272146	YMR244C-A
2331	3.44e-02	2.19e-02	-2.841572	-5.26319	-0.1890469	YGR129W
1022	3.46e-02	2.20e-02	-2.837833	-5.26912	-0.1099441	YDR057W
2369	3.46e-02	2.20e-02	-2.837689	-5.26935	-0.1467739	YGR167W
2181	3.46e-02	2.20e-02	2.837573	-5.26953	0.0980265	YGL244W
3488	3.46e-02	2.20e-02	-2.837536	-5.26959	-0.3279619	YKL096W-A
3236	3.46e-02	2.21e-02	-2.837099	-5.27028	-0.276867	YJR009C
2399	3.48e-02	2.22e-02	-2.833499	-5.27599	-0.1477408	YGR197C
2537	3.49e-02	2.22e-02	2.832453	-5.27765	0.1274948	YHL038C
486	3.50e-02	2.23e-02	-2.829726	-5.28197	-0.1254724	YBR255C-A
5042	3.51e-02	2.23e-02	2.828522	-5.28388	0.2243913	YNL289W
5357	3.51e-02	2.23e-02	-2.828343	-5.28416	-0.1430604	YOR014W
5159	3.51e-02	2.24e-02	2.827468	-5.28555	0.102911	YNR065C
2420	3.51e-02	2.24e-02	-2.827127	-5.28609	-0.1503817	YGR218W
5262	3.51e-02	2.24e-02	2.826941	-5.28639	0.1015056	YOL088C
1073	3.52e-02	2.25e-02	-2.824749	-5.28986	-0.1510924	YDR107C
1711	3.53e-02	2.25e-02	-2.823229	-5.29227	-0.2389189	YER097W
4243	3.54e-02	2.26e-02	2.820616	-5.29642	0.1093821	YLR443W
2523	5.46e-02	3.66e-02	-2.684893	-5.29748	-0.2323028	YHL024W
2218	3.55e-02	2.27e-02	2.819313	-5.29848	0.1249754	YGR017W
5908	3.55e-02	2.27e-02	2.818779	-5.29933	0.1138156	YPL169C
5888	3.55e-02	2.27e-02	2.818332	-5.30004	0.1983097	YPL149W
461	3.55e-02	2.27e-02	-2.818102	-5.3004	-0.1357018	YBR231C
4280	3.55e-02	2.27e-02	2.817932	-5.30067	0.3799887	YML010W
802	6.29e-02	4.31e-02	-2.702501	-5.30084	-0.1770676	YDL094C
2535	3.56e-02	2.28e-02	-2.81642	-5.30307	-0.2298467	YHL036W
5138	3.56e-02	2.28e-02	2.816326	-5.30322	0.1721137	YNR044W
2992	3.56e-02	2.28e-02	-2.81592	-5.30386	-0.1168567	YIR034C
1396	3.57e-02	2.28e-02	2.814656	-5.30586	0.2793696	YDR424C
2513	3.57e-02	2.28e-02	2.814446	-5.3062	0.1150149	YHL014C
